ModelID,expr::cell_cycle_mitosis,expr::microtubule_spindle,expr::apoptosis,expr::dna_damage_repair,expr::mapk_signaling,expr::pi3k_akt_mtor,expr::emt_adhesion,expr::oxidative_stress_ferroptosis,expr::proteasome_er_stress,expr::chromatin_hdac,expr::drug_transport_metabolism,expr::receptor_tyrosine_kinase,expr::global_mean,expr::global_abs_mean,mut::cell_cycle_mitosis,mut::microtubule_spindle,mut::apoptosis,mut::dna_damage_repair,mut::mapk_signaling,mut::pi3k_akt_mtor,mut::emt_adhesion,mut::oxidative_stress_ferroptosis,mut::proteasome_er_stress,mut::chromatin_hdac,mut::drug_transport_metabolism,mut::receptor_tyrosine_kinase,mut::global_mean,mut::global_abs_mean,cnv::cell_cycle_mitosis,cnv::microtubule_spindle,cnv::apoptosis,cnv::dna_damage_repair,cnv::mapk_signaling,cnv::pi3k_akt_mtor,cnv::emt_adhesion,cnv::oxidative_stress_ferroptosis,cnv::proteasome_er_stress,cnv::chromatin_hdac,cnv::drug_transport_metabolism,cnv::receptor_tyrosine_kinase,cnv::global_mean,cnv::global_abs_mean,meth::cell_cycle_mitosis,meth::microtubule_spindle,meth::apoptosis,meth::dna_damage_repair,meth::mapk_signaling,meth::pi3k_akt_mtor,meth::emt_adhesion,meth::oxidative_stress_ferroptosis,meth::proteasome_er_stress,meth::chromatin_hdac,meth::drug_transport_metabolism,meth::receptor_tyrosine_kinase,meth::global_mean,meth::global_abs_mean,prot::cell_cycle_mitosis,prot::microtubule_spindle,prot::apoptosis,prot::dna_damage_repair,prot::mapk_signaling,prot::pi3k_akt_mtor,prot::emt_adhesion,prot::oxidative_stress_ferroptosis,prot::proteasome_er_stress,prot::chromatin_hdac,prot::drug_transport_metabolism,prot::receptor_tyrosine_kinase,prot::global_mean,prot::global_abs_mean
ACH-000585,0.0,-0.6916926,-0.29842442,-1.4136416,0.31524912,0.0,0.25343296,-0.39953852,-0.30773085,-1.1383239,-0.32560548,-0.008347902,0.045294844,0.6467011,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.087,0.087,0.050779186,0.008516647,-0.08208792,-0.9093787,0.035485305,-0.25480208,-0.11687086,-0.522102,-0.16043419,-0.3222322,4.4691916,-0.12650023,0.16123292,0.8453419,0.969799,0.41114375,-0.8087905,-0.19844452,0.110973164,0.11521,-1.2658124,-0.18854743,1.169447,-0.18138358,-0.18211494,-0.5795204,-0.04531036,0.95968103,0.2686145,-0.022430496,-0.40465897,-0.5028657,-0.5515264,0.58539796,0.09338881,0.76358867,0.4524324,-0.9469667,2.095083,0.7187273,-0.062870614,0.6683135
ACH-000587,0.0,0.63780665,0.08474734,1.1293366,0.079606205,0.0,0.4233115,0.3824877,0.15644051,-0.58187985,0.11742357,-0.045074094,0.12806855,0.6046034,0.0,0.0,0.0,0.2,0.25,0.33333334,0.0,0.0,0.0,0.0,0.0,0.16666667,0.076,0.076,-0.21534327,0.052328333,0.04950307,-1.0645875,-0.06597304,0.21321434,-0.11409929,-0.2713323,0.51368165,0.5913428,0.20104003,0.069694154,0.043895505,0.63129103,-0.5760373,0.052697606,0.5809786,-0.09258581,-0.31246862,0.11521,0.5143141,-0.17758861,0.5236375,0.25192535,0.94915694,0.30298617,0.07622313,0.7231266,0.6782321,-0.1524067,-0.14915399,-0.7361166,-0.13353734,0.5510098,-0.84124106,0.4501321,0.06990688,0.8423989,2.9249685,0.8945728,-0.18277892,0.71246266
ACH-000592,0.0,-0.063786946,-0.077781096,0.09278125,0.22528535,0.0,0.853362,0.4979139,1.2407538,-0.34984764,0.033133425,0.39976647,0.23689745,0.797732,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.05,0.05,0.33512217,-0.96041393,0.042244636,-0.43850592,-0.07821097,-0.34621835,-1.0997001,0.09225446,0.27753317,-1.3105448,-0.0006396671,0.0076015894,-0.17074008,0.6722996,0.40041885,0.3612513,0.857669,-0.3808009,0.51703584,-1.0587916,-0.74078894,-0.3749955,0.011372645,-0.47712713,0.097336,0.4189167,0.049543917,0.7735238,0.48281994,0.16178931,-0.3910324,0.9362382,0.106524765,0.052882463,-0.77808595,-0.9370764,0.2726247,0.37525573,-1.5830184,0.098634824,-0.212722,0.79503554
ACH-000593,0.0,0.59030265,0.05342711,0.9240747,0.30658692,0.0,0.19871798,1.6846325,-0.54297984,-0.8653591,1.7689838,-0.3155077,0.06423891,0.67474824,0.0,0.0,0.0,0.2,0.0,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0119397305,0.8603267,-0.24702945,-0.20191967,0.059876397,0.13681209,0.5896381,0.24811196,-0.28220826,-0.0030025418,-0.7794559,-0.1253275,-0.085141376,0.58459014,0.24363077,1.1465118,-0.44421226,0.95886075,-0.70758706,0.11521,-0.63918555,-1.3157274,0.39445934,-0.42532367,1.4670064,-0.22549349,0.011942933,0.95828485,-0.4511995,-0.14096099,-0.06729665,0.9464053,0.08848744,0.6575247,-1.0588619,0.07324199,-0.7940586,0.14979061,-3.2045093,-1.3110142,0.0028973785,0.7523603
ACH-000595,0.0,0.95074785,0.29649186,0.23213153,0.38280633,0.0,1.0717013,0.36584324,0.032713316,0.016777176,-0.25309947,0.28574055,0.17661054,0.7509258,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.075,-0.29525304,0.62799174,0.4099571,-1.149667,-0.023648826,-0.26102415,0.60431767,-0.39266968,0.2613378,0.3282927,0.23768362,0.029815748,0.07236115,0.61512387,-0.013084273,-0.9581199,0.2241318,-0.08181644,-0.2636745,-0.91065574,-0.86605227,0.6160471,-1.2501575,0.7343339,-0.9815754,-0.3283938,0.0005409894,0.7137911,0.54089445,0.096986204,0.8655437,0.44341525,-0.21021725,-0.07719576,-0.44737783,0.3626847,0.24174756,0.7190381,-0.030539375,-1.2353921,0.2883651,0.66077536
ACH-000596,0.0,-0.48843423,0.44345063,-0.12181841,0.25438485,0.0,-0.3053694,-0.12954809,1.1677171,0.18526435,-0.58765423,-0.16234995,0.016471917,0.64472324,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.16666667,0.095,0.095,0.15847768,-1.4522436,-0.47211754,-0.78550553,-0.21324047,0.080899335,-1.3428563,0.09280029,0.03546956,-0.6498817,0.5081286,0.20522547,-0.070729285,0.6079733,0.34387133,0.8522226,0.1468212,0.59616506,0.41422394,0.23203698,0.54825836,0.24141169,1.0815711,0.07922059,-0.57810175,0.58346957,0.24437402,0.6235056,-0.12832683,-0.38377962,-0.07057071,-0.99633783,0.18499309,0.53111154,-0.009669982,-0.7060007,-1.2547209,-0.36492112,1.4871804,1.3182292,-0.2713528,0.79991466
ACH-000602,0.0,-1.0527679,0.45209876,1.0659654,-1.19851,0.0,-0.30174932,-0.6539775,0.7308457,0.4054361,-0.58667797,-0.4198166,-0.33417165,0.9649933,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.042,-0.2987375,-0.8179351,-0.11408146,-0.09287374,-0.15782228,-0.41964608,-0.6240703,-0.35009646,-0.26758897,-0.47763202,-0.45614412,-0.22417758,-0.30114147,0.40279678,0.32028383,0.07859412,0.97148657,0.49222445,0.13788828,0.11521,0.025212385,1.3045852,-0.15015857,0.092208095,0.74633574,0.053902242,0.05383759,0.90859187,-0.54862577,-0.275949,-0.22684366,0.76984185,-0.03259436,0.43897623,-0.6633869,-0.39344516,0.3302111,-0.043129694,-0.00663855,-1.4743268,0.12179847,0.6749071
ACH-000605,0.0,0.13426869,-0.2549407,0.9954754,0.5254431,0.0,-0.018857652,0.8173071,-0.55590296,-0.082646795,0.26271367,0.34890905,0.13017681,0.6404683,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.088,1.0553253,1.1665493,1.6734664,0.28798074,0.10320778,1.4694198,2.1075935,0.40588012,0.6585791,0.8016282,-0.052669663,-0.0988043,0.508651,0.8999163,0.13353296,0.3471868,-0.29360712,-0.3717177,0.34077883,-0.9002305,0.36122793,-0.17069694,0.29693416,0.060353562,1.3075643,0.2837621,0.21568199,0.7571216,-0.86052394,-0.093932755,0.008908732,0.05671543,0.00088807615,-0.22311002,-0.4146859,-0.04807511,-0.62758327,0.4782495,-0.086806685,-0.9461345,-0.07521963,0.8217194
ACH-000607,0.0,-0.012338768,-0.33500317,0.3269513,0.25810096,0.0,-0.2734107,-0.9562158,-0.7770439,-0.7471222,0.52089673,-0.23273014,-0.14326334,0.92979425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.079,0.079,-0.4105122,-0.89423144,-0.22031435,-0.1700989,-0.14550701,-0.083029866,-0.6321671,-0.4271674,0.047411446,-0.49095637,-0.49033287,-0.20725018,-0.30855936,0.44254598,-0.83930707,0.12905458,0.5097147,0.20304476,-0.042597067,-0.9462666,0.4628928,0.47898626,-0.7775444,0.55954224,-0.18211494,0.5847812,0.051447462,0.8396876,-0.055593524,0.5774907,-0.56028396,0.5870738,0.66436493,0.03427487,0.07457322,0.16676797,0.7865917,-0.07176225,-0.00663855,0.7726955,0.17308043,0.68834955
ACH-000608,0.0,0.272319,-0.59804255,-2.476077,0.37253997,0.0,-0.41106665,-0.40171757,-0.08198932,-1.0849116,-0.3319696,0.44609132,0.11303384,0.73767745,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.047,-0.49974233,-1.0801181,-0.8043786,0.4429508,-0.19910493,-0.15442592,-0.9090356,0.0755121,-0.12822936,-0.23320438,1.2525043,-0.11344282,0.17827365,0.83851236,0.20657282,0.040646046,-0.43659818,-0.2781392,0.40354759,0.22168449,0.10133796,0.7319168,0.3616518,0.3876622,0.7537128,0.153906,-0.24239348,0.73193216,-0.24407765,0.021714354,0.073489666,-0.10487297,0.84362805,0.9180063,0.4102468,0.21475276,0.39053684,-0.6931021,1.0215739,0.6854548,0.14938197,0.6781432
ACH-000614,0.0,0.54374236,0.7662477,0.57813,0.18905635,0.0,0.5198259,0.2542705,1.6206659,0.24025798,0.2309965,-0.23806998,0.06485283,0.8087253,0.0,0.0,0.0,0.2,0.25,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.069,0.069,0.097344734,1.6323916,0.48180985,-0.4831658,0.013557231,-0.34712088,1.2135211,-0.4689247,-0.34294277,1.2141651,0.7375766,-0.09257263,0.12891865,0.63855433,-0.7432895,0.9125915,-0.4096927,-0.3083413,0.16831669,0.05323851,-0.01837653,-1.3157274,-0.1764568,0.51232207,-0.9815754,-0.034841165,-0.04175037,0.74286795,-0.85296196,-0.744187,-0.11982566,-0.5156678,-0.39818442,0.83042806,-0.8323897,-0.03753773,-1.1583886,-1.5172818,-0.5138903,0.66432273,-0.26657376,0.94396174
ACH-000617,0.0,0.3358454,-0.3700144,-0.2927067,-0.15547207,0.0,-0.25193813,-0.37856275,0.1902632,-0.6888193,-0.65617925,0.09123364,-0.012908161,0.64007187,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.13,0.13,-0.21446264,0.2545051,-0.39316338,0.4084589,-0.06353155,-0.27104333,0.35313302,0.15373386,-0.336177,0.9790248,1.1833798,0.08720842,0.1367876,0.7787575,-0.7270723,-0.27931625,0.8757711,0.015666408,0.38650727,-0.2544952,-0.41004562,1.5373069,0.44087917,-0.63681746,0.8981086,-0.091957964,-0.12054221,0.71549994,0.44496754,0.6152178,0.41741386,0.3524793,0.3584709,0.65521014,-0.8386673,-0.04362178,0.6270123,0.31490645,-1.4715557,-1.4277263,0.11879549,0.74323565
ACH-000621,0.0,0.42177457,-0.49665147,-1.2284231,-0.16518588,0.0,0.7973976,-0.6882052,-0.2129828,0.08295342,-0.45731488,0.49922585,0.15730026,0.7151801,0.6666667,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.097,0.097,-0.25363812,1.0780249,-0.586618,-1.1314758,0.06754782,0.18650167,0.9430749,-0.47366124,0.0713719,-0.33031565,-0.4261361,0.1220817,0.13821061,0.7962271,-1.027782,0.06279006,-0.823642,-0.59681803,-0.17498793,-1.0958934,-0.50829345,0.90219533,-0.7555404,0.6112357,-0.6336768,-0.39207435,-0.22995657,0.8262563,-0.6594057,-1.057724,0.10887735,-0.4060491,0.03019867,0.15434489,1.1315938,-0.15671471,-0.6002714,-0.6753384,0.2774737,0.41956484,-0.2740457,0.8683958
ACH-000623,0.0,0.8659277,-0.112880975,1.2553184,-0.104152896,0.0,0.9630266,0.3851642,-0.06714055,-0.38232723,-0.5135706,0.5127742,0.31528887,0.784127,0.33333334,0.0,0.0,0.2,0.0,0.33333334,0.0,0.0,0.0,0.0,1.0,0.0,0.037,0.037,-0.43689713,-0.54916304,-0.44681385,-0.1815494,-0.17611453,-0.27993447,-0.40070075,-0.21124983,-0.34308907,-0.16509959,-0.1045077,-0.17243002,-0.26326713,0.40974474,-0.5452526,-0.625182,0.39708155,-0.2914329,-0.31997743,0.23414879,-0.2289915,-0.32674962,-0.22400898,-0.24122858,1.1752386,-0.5178229,-0.29437068,0.7807705,-0.011251302,0.4218429,0.40056238,0.15142477,-0.21525343,0.26908165,0.6837192,0.19882196,0.44497055,-0.049554527,-3.7974336,-1.4572738,-0.011311055,0.6658725
ACH-000624,0.0,-0.6181591,-0.52685434,-0.9449344,-0.09047293,0.0,-0.41682795,-0.3376527,-0.051728778,-1.7088065,0.1630234,0.23465368,-0.011571529,0.61419606,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.07367236,0.96676874,0.19566636,0.9234495,-0.13956529,0.25994337,0.030928945,0.84461296,-0.29843932,-0.09199911,-0.29004845,-0.112668425,0.13951159,0.82595736,0.1294304,-0.15580325,0.09232126,0.09440404,-0.21033728,0.10894376,0.77741385,-0.34529465,1.0846194,0.04060851,0.6723104,-0.13306075,-0.013173439,0.6439644,-0.92711085,-0.69883525,-0.20294991,0.1632415,-0.17463891,0.51265836,-0.78306466,-0.7054685,-0.10361133,-1.0226113,-1.351525,-0.4385142,0.0016423267,0.88075376
ACH-000627,0.0,0.008590152,0.5249741,0.43633318,0.15545732,0.0,0.59431034,0.38549802,0.4966743,-0.7075932,0.1252187,0.2331084,0.19277552,0.6589436,0.33333334,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.102,-0.22140098,-0.13623428,0.047603257,-0.47198194,-0.3592288,0.3976723,-0.74091095,-0.5149144,-0.3512032,-0.24900039,-0.08943574,-0.24509409,-0.1877682,0.56033033,0.26738125,-1.0235863,0.68354607,-0.0142173,-0.85213846,0.11521,-1.2658124,-1.3157274,1.1995687,0.006329693,0.6187375,-0.56832165,-0.34378058,0.8823398,0.7606995,0.33266076,-0.7470124,-0.3341151,-0.28603637,-0.16726519,1.0817554,0.22612622,0.42185065,0.367031,0.09554915,0.56625324,0.0818535,0.60816294
ACH-000632,0.0,0.05728059,0.23674746,-0.759688,0.018666515,0.0,0.5886519,0.9036038,-0.37367773,-0.63873214,0.34446386,-0.17918861,0.1869497,0.6707489,0.0,0.0,0.0,0.2,0.25,0.33333334,0.33333334,0.0,0.0,0.2,0.0,0.0,0.07,0.07,-0.49394006,-0.49835306,0.052505743,-0.44922674,-0.119228184,-0.09952816,-0.48986942,0.95017546,-0.10641853,0.2468736,-0.96376896,-0.15282468,-0.23384203,0.49954247,-0.11429458,-0.026633859,0.5242183,0.25745213,-0.3069202,-0.2790857,-0.30883324,0.63792235,-0.115752615,0.98673344,0.24958138,-0.30749863,-0.14702757,0.6892579,0.026754308,3.088328e-05,-0.99715894,-0.27767932,0.21660884,-1.2457018,-0.44955826,0.32026023,0.09885557,-0.29609632,0.15461226,0.4857545,-0.06214255,0.67315936
ACH-000635,0.0,-0.17742084,-0.0429006,-0.19017912,0.034183137,0.0,-0.34875327,-0.32772523,0.44270432,0.7612908,-0.6124358,0.14814472,0.21765721,0.7292879,0.33333334,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.048,-0.10067636,0.12840104,0.2233163,0.89260626,0.061738886,-0.11837182,-0.47258037,1.3262392,0.24889095,0.07198331,0.1880229,0.0015961959,0.6020679,1.0587245,-0.3668243,0.05611022,-0.81349206,-0.27707613,-0.32356426,1.0505493,-0.8146556,1.5525796,-0.6779561,-0.119288474,-0.18211494,-0.19076867,0.0055250213,0.9261322,0.2881803,-0.4309503,-0.39577597,-0.14482117,0.052746583,-0.2562916,-0.49128044,0.36025703,-0.03746624,0.29206896,-0.0374949,0.9974636,0.05381636,0.61449575
ACH-000637,0.0,-0.28747317,-0.40595353,0.33801728,0.068910204,0.0,0.40319562,1.0897319,-0.36084637,0.5443411,0.5064963,0.21221916,0.07495224,0.5658208,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.077,0.54369175,1.5694191,0.1502802,0.59358567,1.2621784,-0.02996031,1.6611105,0.0020520166,-0.13406283,0.07579827,-0.06549758,1.0950067,0.19652526,0.6685287,0.30278042,-0.71252465,-0.38076335,0.04835725,-0.92019653,0.0016606748,-0.3511876,-1.3157274,-2.1463873,-0.58440286,-0.9815754,-0.7458505,-0.34052196,0.93771833,0.95620626,0.47326759,0.42439905,0.42017132,-0.0022972573,-0.06735605,-0.75399494,0.52495396,0.65339595,0.28993106,0.23220906,-0.66197956,0.19904071,0.6477921
ACH-000641,0.0,-1.1612989,-0.21638846,-0.3295276,-1.2943627,0.0,-0.3335785,-0.51253146,-0.038577214,1.0780834,0.08159983,-0.40106866,-0.16822533,0.98593634,0.33333334,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.067,-0.26238066,-0.78288126,-0.076228954,0.4082706,-0.12878531,-0.33058918,-0.5625806,-0.2554102,-0.41633207,-0.38626254,-0.6429789,-0.20577303,-0.18175232,0.5498111,-0.49630642,-0.29958376,0.8274153,0.39086846,-0.22572465,-0.982252,0.5232244,1.2030228,-0.178345,0.17827997,-0.47900054,0.29221493,0.16733423,0.631624,-0.03363353,-0.49794915,-0.12850499,-1.2775302,-1.0401468,-0.28554565,0.9222055,-0.4200065,-0.6757533,0.2110852,0.3029877,-1.2477579,-0.38461226,0.93657184
ACH-000643,0.0,-0.18161148,-0.57731396,-1.0081586,-0.16108412,0.0,-0.05769723,-0.43486348,-0.70188534,0.28226766,-0.12971579,-0.14362116,0.012927111,0.6176664,0.33333334,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.063,0.26471198,0.92307734,0.18871823,-0.4425786,-0.11618408,0.54758066,-0.009882431,0.03368076,0.17091057,1.7058136,0.36917564,-0.06510052,0.36090046,0.8087893,-1.2904265,0.078467995,0.055925045,-0.30032653,-0.3336206,-0.87278605,-0.5180088,-0.26982734,-0.1075071,0.2712954,0.36862805,0.106091104,-0.15706766,0.6836312,1.0677649,0.48204076,-0.47988513,0.8027274,0.14186318,0.25544888,-0.539209,0.07645046,0.7623661,0.6155044,-0.39718425,-0.16691448,0.13987367,0.63583344
ACH-000645,0.0,0.58019596,0.3454587,1.2070827,0.5044797,0.0,0.58604944,0.09743017,-0.32129934,-0.0002690348,-0.32642838,0.42546386,0.073271394,0.73251647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.015,-0.23915087,-0.21830408,-0.19042872,-0.645087,-0.22176626,-0.42014578,-0.2822824,-0.78349996,0.002287086,0.06848755,0.28996694,-0.14489162,-0.23539162,0.4816367,0.33788234,0.543062,0.04448744,0.52083915,-0.3942909,0.29667,-0.43985385,-0.11753306,0.39445934,-1.0248417,-0.55005854,-0.3959449,0.0894254,0.76637447,-0.201008,-1.0621121,-0.3098879,-1.3811945,-0.0071618413,-0.0587506,-0.3957147,-0.92489153,-1.9075441,-1.1810199,1.7867619,1.7437032,-0.72789633,1.2068518
ACH-000647,0.0,-0.53984094,0.15431197,0.95869416,0.78216517,0.0,0.14455394,0.18100376,-0.2668938,1.1141415,0.041488167,0.5464416,0.25930443,0.6855321,0.33333334,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.103,0.103,1.04808,1.0122777,-0.3238452,0.08775753,0.4368389,0.1380528,0.8267401,0.15834494,0.65956676,0.09930969,0.785193,0.25208873,0.51795214,0.8877091,0.34308934,0.17362243,0.18871604,0.4949786,-0.05826536,0.07918736,0.4832708,-0.35487258,-0.12075108,-0.136174,1.0447227,-0.22635466,0.17617497,0.8243339,-0.44405013,-0.49217057,-0.6778638,-0.21745262,-1.0306677,0.31735423,-0.63633275,-0.21200576,-0.71666276,-0.97965884,-0.15464899,-0.5747148,-0.20490621,0.7715461
ACH-000648,0.0,0.6953451,0.43314856,0.6875538,0.6302268,0.0,0.002137579,1.572779,-0.31547558,-0.6255657,0.7939984,0.20091756,-0.18020143,0.7104761,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.041,-0.26782775,-0.77122605,-0.7158054,-0.46984106,-0.16646415,-0.47222793,-0.6991453,-0.2594145,-0.509766,-0.538155,-0.30123666,-0.05316031,-0.35887694,0.6049489,0.33543327,-0.14284448,0.06096032,0.24388753,0.19727337,0.11349833,0.17253013,-0.3731744,-0.12402372,-0.39724207,1.2138548,-0.32540768,0.25767362,0.713745,0.48477495,0.5539593,-0.50322634,0.0052857283,-0.033599097,0.41352475,1.1343472,0.19557565,0.20950872,0.13116816,-0.3172354,-0.12033842,0.065419585,0.5809204
ACH-000649,0.0,-0.09067217,0.7708551,-0.9416931,-0.08329494,0.0,0.8234303,0.49028134,-0.0699369,-1.8614317,0.18627295,-0.06691336,-0.0072673317,0.75763667,0.0,0.0,0.0,0.4,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.093,-0.04501242,0.15490688,-0.014446853,-0.56923413,-0.0924738,-0.22043921,0.44927952,-0.17366555,-0.39717418,0.64124423,0.72913754,-0.12954858,-0.06996621,0.53847456,0.18963157,0.50932443,0.8175802,0.5664105,0.48269054,0.11521,0.07570098,-0.096817926,-0.28504372,1.0559196,0.9915484,0.2670213,0.055852856,0.89035916,0.33976176,0.1771335,0.30040458,-0.964198,0.4203262,-0.266432,1.1301478,-0.34900513,0.32094648,-0.30111092,0.7032982,0.075484216,0.1562715,0.65394074
ACH-000651,0.0,-0.46766987,-0.43482986,0.7866938,-0.17488383,0.0,-0.38332674,-0.2117502,-0.49658293,0.6835676,0.5443953,-0.24297124,-0.13208376,0.72168344,0.0,0.0,0.0,0.2,0.25,0.0,0.33333334,0.0,0.0,0.4,0.0,0.0,0.151,0.151,0.5334535,0.36439475,-0.49131802,0.31778196,0.014126554,0.042128243,0.06922787,0.40472993,-0.15858036,0.48994383,-0.070445426,-0.20068888,0.06495877,0.54066056,0.30490983,0.109000556,0.20145388,-0.12260531,-0.6243174,-0.9317758,1.1404078,-0.261879,0.58980757,0.30404583,0.5521856,-0.31884268,0.11989376,0.7175048,0.77521074,0.29274318,-0.035068695,-0.20531717,0.012014459,0.4676751,-0.5368903,-0.42212072,-0.4607156,0.015376985,1.4732699,2.0216668,0.03664282,0.6435104
ACH-000652,0.0,-0.7020354,0.5753209,-0.16796729,0.2208376,0.0,-0.13384905,0.27944466,0.24461165,0.3789027,1.2439022,0.15832536,0.0749026,0.6450403,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.075,0.075,0.39057988,0.7235956,-0.2177491,0.11744544,0.037999164,-0.122606106,0.4702224,-0.16956326,0.09723583,0.049126606,-0.091400914,-0.12156697,-0.06787416,0.5782369,0.4099535,0.15047528,0.15295008,0.21379241,0.7349344,0.06984782,0.899944,-0.43359286,0.35891166,0.29678172,1.0274432,0.59282285,0.15941308,0.6439625,0.8841911,0.3429487,-0.06655012,0.5106293,-0.06651947,-0.76290727,-0.31642073,-0.06473366,-0.6381872,1.1198227,-0.87349695,0.06990494,-0.077442676,0.6932101
ACH-000654,0.0,-0.4432609,0.013320138,0.68076116,-1.3731623,0.0,-0.7838099,-0.66061443,0.18518049,-2.6876278,-0.5197006,-0.9679147,-0.6019222,1.0690112,0.0,0.0,0.0,0.2,0.0,0.33333334,0.0,0.0,0.0,0.2,0.0,0.0,0.08,0.08,-0.014118724,-0.74134916,-0.10190023,-0.05346389,-0.23150077,-0.36694193,-0.46911117,-0.2323272,-0.26209292,-0.42980483,-0.071163476,-0.3662034,-0.27284425,0.44442225,1.2245748,0.45089728,0.7551758,0.5896576,1.0392506,0.11521,0.14432298,0.38205308,0.55477524,-0.40643138,-0.18211494,0.8140484,0.59824085,1.2087605,-1.3152473,-0.83226943,-0.2299031,-1.3825957,0.013150459,-0.6603219,-0.3068692,-0.3374153,-1.2316335,-1.1817483,-2.3815615,2.9610069,-0.40352026,0.9415966
