compound,model_family,strategy,omics_layer_model,fold,feature,omics_layer,importance
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meth::apoptosis,meth,0.004147676241591677
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,prot::chromatin_hdac,prot,0.003986540020426345
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,prot::global_mean,prot,0.003920462608610479
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,mut::chromatin_hdac,mut,0.0036989173243429496
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meta::lineage_Thyroid,meta,0.0035960009074564054
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,mut::drug_transport_metabolism,mut,0.003434014088893044
BI-2536,RidgeCV,pathway_modules_lineage,multiomics_pathway,5,meth::microtubule_spindle,meth,0.0033864557836946318
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Esophagus/Stomach,meta,0.01846080306381799
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,expr::oxidative_stress_ferroptosis,expr,0.016951556374864365
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Skin,meta,0.014300942349921441
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,mut::oxidative_stress_ferroptosis,mut,0.013749629558959447
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::oxidative_stress_ferroptosis,meth,0.013201870913146707
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,expr::apoptosis,expr,0.012679240221549102
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Lymphoid,meta,0.011775823755075068
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Ovary/Fallopian Tube,meta,0.011555171216348081
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,expr::global_abs_mean,expr,0.01111439534005042
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,expr::emt_adhesion,expr,0.010882715818197513
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,expr::drug_transport_metabolism,expr,0.01076170146789393
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,cnv::pi3k_akt_mtor,cnv,0.010432675052750974
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::apoptosis,meth,0.010284216700079112
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Head and Neck,meta,0.010222516042513188
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Pancreas,meta,0.01011771038980249
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Kidney,meta,0.010082143879221342
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Myeloid,meta,0.009643657936305726
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,cnv::global_abs_mean,cnv,0.009545520868074905
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,mut::microtubule_spindle,mut,0.009346119578967747
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::cell_cycle_mitosis,meth,0.009273981142124917
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,expr::mapk_signaling,expr,0.009109224813792158
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Cervix,meta,0.008397984300254152
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::global_mean,meth,0.008131800086029154
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,prot::oxidative_stress_ferroptosis,prot,0.007892052215443233
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::dna_damage_repair,meth,0.007682561858641827
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,cnv::apoptosis,cnv,0.007646277138402856
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,prot::cell_cycle_mitosis,prot,0.007646197108102311
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::microtubule_spindle,meth,0.0076090710962092075
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Breast,meta,0.0075856687863880366
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Soft Tissue,meta,0.007350587978587999
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,cnv::receptor_tyrosine_kinase,cnv,0.007090388444250764
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,expr::global_mean,expr,0.007066980926866211
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::chromatin_hdac,meth,0.006875659127239118
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,expr::dna_damage_repair,expr,0.006860372010960866
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,cnv::emt_adhesion,cnv,0.006715345394675188
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::receptor_tyrosine_kinase,meth,0.006625498258955096
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::pi3k_akt_mtor,meth,0.006352834401084919
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,cnv::mapk_signaling,cnv,0.006069468904887951
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Bladder/Urinary Tract,meta,0.005908586726963873
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,prot::proteasome_er_stress,prot,0.005707012370419071
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,mut::pi3k_akt_mtor,mut,0.005419338175641695
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_CNS/Brain,meta,0.005139817839024318
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,expr::receptor_tyrosine_kinase,expr,0.005105712410114698
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::drug_transport_metabolism,meth,0.0045855069154216496
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,cnv::dna_damage_repair,cnv,0.004327460463054872
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,prot::emt_adhesion,prot,0.004293783789993266
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meth::emt_adhesion,meth,0.004205302154255555
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,mut::global_mean,mut,0.0040718776686289836
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,mut::global_abs_mean,mut,0.0040718776686289836
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,1,meta::lineage_Bone,meta,0.004059451577802296
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::oxidative_stress_ferroptosis,expr,0.021017302096547882
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::oxidative_stress_ferroptosis,meth,0.02021748836837905
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::mapk_signaling,expr,0.015035682558159822
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Esophagus/Stomach,meta,0.013576044970635312
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Head and Neck,meta,0.013551637853063061
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Kidney,meta,0.013012691571302231
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::drug_transport_metabolism,expr,0.012715192968683734
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::apoptosis,expr,0.011273381217323651
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,mut::oxidative_stress_ferroptosis,mut,0.011101867690771459
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Pancreas,meta,0.011078600204717785
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Bladder/Urinary Tract,meta,0.01071060329433633
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,cnv::mapk_signaling,cnv,0.010357723126169449
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Myeloid,meta,0.01012335671696365
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::emt_adhesion,expr,0.009537737258549388
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::apoptosis,meth,0.009489023892753318
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Lymphoid,meta,0.009342226243471495
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::oxidative_stress_ferroptosis,prot,0.009188658769366727
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Ovary/Fallopian Tube,meta,0.009036749127440683
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,cnv::apoptosis,cnv,0.008994175633590437
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_CNS/Brain,meta,0.008707620578246058
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,mut::microtubule_spindle,mut,0.008605431378506403
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::global_abs_mean,expr,0.008581838115439095
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Bowel,meta,0.00838567178441231
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,cnv::pi3k_akt_mtor,cnv,0.00835694091924795
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::pi3k_akt_mtor,meth,0.008291095864763835
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Cervix,meta,0.008246271252955876
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::chromatin_hdac,meth,0.008236924088732658
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::global_abs_mean,prot,0.00812792210365041
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Skin,meta,0.00810098487795907
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::dna_damage_repair,expr,0.007905096158475334
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,cnv::global_abs_mean,cnv,0.007785617699990295
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::cell_cycle_mitosis,meth,0.007722280650565454
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,mut::mapk_signaling,mut,0.006842548655302488
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,mut::receptor_tyrosine_kinase,mut,0.006692389559118667
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::receptor_tyrosine_kinase,prot,0.006611363790993493
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,cnv::emt_adhesion,cnv,0.006026628721938274
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,mut::global_mean,mut,0.005322325312166606
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,mut::global_abs_mean,mut,0.005322325312166606
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::global_mean,meth,0.005099204894895549
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::emt_adhesion,prot,0.004980657676024566
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meta::lineage_Bone,meta,0.004941382109166527
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::proteasome_er_stress,expr,0.004763404492012428
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::mapk_signaling,prot,0.004755107670679092
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::drug_transport_metabolism,meth,0.004630615846829346
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,expr::microtubule_spindle,expr,0.004357476746838835
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,cnv::receptor_tyrosine_kinase,cnv,0.004072600346328924
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,mut::cell_cycle_mitosis,mut,0.0040695608048652125
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,prot::cell_cycle_mitosis,prot,0.0039997197524753395
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::mapk_signaling,meth,0.003877457012700935
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,2,meth::proteasome_er_stress,meth,0.0038626476101948624
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::oxidative_stress_ferroptosis,expr,0.02171487963932811
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Esophagus/Stomach,meta,0.021071851499014888
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Kidney,meta,0.016059545381271002
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::drug_transport_metabolism,expr,0.01421467326283495
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::apoptosis,meth,0.013496484487404039
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,mut::oxidative_stress_ferroptosis,mut,0.013084097001173987
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::oxidative_stress_ferroptosis,meth,0.012993516584195066
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Skin,meta,0.012526973882946345
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::pi3k_akt_mtor,meth,0.011972608020032196
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::global_abs_mean,expr,0.011710866396942387
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Pancreas,meta,0.011594149567273969
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::mapk_signaling,expr,0.010891587641413224
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Myeloid,meta,0.010647683218603208
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,prot::mapk_signaling,prot,0.010154486009628965
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::emt_adhesion,expr,0.010109305809526927
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::chromatin_hdac,meth,0.009816941433971205
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,cnv::mapk_signaling,cnv,0.009616679562033437
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::apoptosis,expr,0.009605655578929359
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Lymphoid,meta,0.009273481486139195
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,mut::microtubule_spindle,mut,0.009192860702196552
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Bladder/Urinary Tract,meta,0.009013704525405099
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,cnv::apoptosis,cnv,0.008836672072627103
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Bowel,meta,0.008194153076537408
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Ovary/Fallopian Tube,meta,0.00818012123000687
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Soft Tissue,meta,0.008042912554659413
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Head and Neck,meta,0.007771162565342358
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,prot::oxidative_stress_ferroptosis,prot,0.007371404699146307
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::dna_damage_repair,expr,0.007218593237371644
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::microtubule_spindle,meth,0.007067991384297965
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_CNS/Brain,meta,0.007004367754785825
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,mut::receptor_tyrosine_kinase,mut,0.006888021446527514
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,cnv::receptor_tyrosine_kinase,cnv,0.006824452275093708
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::cell_cycle_mitosis,meth,0.00648686865094953
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Breast,meta,0.00601034211511443
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,cnv::global_abs_mean,cnv,0.005775759743533154
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,cnv::emt_adhesion,cnv,0.0055190190076010465
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Thyroid,meta,0.005433573740234763
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,prot::global_abs_mean,prot,0.005404756776887335
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,prot::receptor_tyrosine_kinase,prot,0.005402020672379777
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Uterus,meta,0.0053187121336278845
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Bone,meta,0.005224153393906278
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,mut::emt_adhesion,mut,0.0051552917578620554
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,expr::proteasome_er_stress,expr,0.0050696162494309315
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::mapk_signaling,meth,0.004982753093085185
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meta::lineage_Biliary Tract,meta,0.004848936830422312
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::dna_damage_repair,meth,0.0046085957800265104
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,meth::receptor_tyrosine_kinase,meth,0.004308004446798096
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,mut::global_abs_mean,mut,0.0035587958773415354
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,mut::global_mean,mut,0.0035587958773415354
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,3,prot::microtubule_spindle,prot,0.003532898161938637
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meth::oxidative_stress_ferroptosis,meth,0.01954741593185962
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,4,expr::oxidative_stress_ferroptosis,expr,0.019151021570946822
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Esophagus/Stomach,meta,0.018710183706939866
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Ovary/Fallopian Tube,meta,0.015208267236952122
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Soft Tissue,meta,0.012909532407325472
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Myeloid,meta,0.012546114093202252
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meth::apoptosis,meth,0.012235420234270367
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Head and Neck,meta,0.011919940687560235
"1S,3R-RSL-3",RidgeCV,pathway_modules_lineage,multiomics_pathway,4,meta::lineage_Pancreas,meta,0.011633496335599396
